Time,Temp.,DSC,DDSC
13.751666666666667,200.818664550781,0,0.609375
13.76,200.818695068359,0.1181640625,3.9873046875
13.768333333333333,200.818695068359,0.1983642578125,10.18212890625
13.776666666666667,200.818695068359,0.211669921875,14.55615234375
13.785,200.818603515625,0.281005859375,19.69482421875
13.793333333333333,200.818405151367,0.2340087890625,25.376953125
13.801666666666666,200.818054199219,-0.0247802734375,26.50927734375
13.81,200.81755065918,-0.5377197265625,22.90576171875
13.818333333333333,200.816757202148,-1.0484619140625,7.75048828125
13.826666666666666,200.815673828125,-1.6141357421875,-20.3203125
13.835,200.814208984375,-2.11474609375,-66.3544921875
13.843333333333334,200.81233215332,-2.0909423828125,-127.3330078125
13.851666666666667,200.809799194336,-1.71044921875,-206.572265625
13.86,200.806686401367,-0.4342041015625,-299.3525390625
13.868333333333334,200.802749633789,1.974365234375,-415.88818359375
13.876666666666667,200.798004150391,5.7635498046875,-545.3408203125
13.885,200.792251586914,10.5863037109375,-682.9482421875
13.893333333333333,200.785491943359,16.6766357421875,-828.91552734375
13.901666666666667,200.777648925781,23.8975830078125,-975.984375
13.91,200.768585205078,33.043212890625,-1121.06103515625
13.918333333333333,200.758331298828,43.330322265625,-1258.67431640625
13.926666666666666,200.746795654297,54.8214111328125,-1391.9326171875
13.935,200.733917236328,67.3658447265625,-1516.93359375
13.943333333333333,200.719680786133,80.8978271484375,-1635.99755859375
13.951666666666666,200.703994750977,95.3961181640625,-1736.7509765625
13.96,200.686859130859,110.653076171875,-1827.6357421875
13.968333333333334,200.668334960938,126.580688476563,-1907.55908203125
13.976666666666667,200.648422241211,143.087768554688,-1973.65869140625
13.985,200.627029418945,160.230712890625,-2027.61474609375
13.993333333333334,200.604217529297,177.7724609375,-2070.13037109375
14.001666666666667,200.579986572266,195.63330078125,-2100.6181640625
14.01,200.554306030273,213.78466796875,-2119.85595703125
14.018333333333333,200.527267456055,231.83740234375,-2129.11083984375
14.026666666666667,200.498825073242,249.86572265625,-2126.5224609375
14.035,200.469116210938,267.906982421875,-2113.1279296875
14.043333333333333,200.438201904297,285.70458984375,-2093.8447265625
14.051666666666666,200.406021118164,303.2353515625,-2063.6572265625
14.06,200.372619628906,320.513671875,-2024.9853515625
14.068333333333333,200.338088989258,337.44091796875,-1981.083984375
14.076666666666666,200.302520751953,353.866455078125,-1926.83203125
14.085,200.265823364258,370.120361328125,-1868.07421875
14.093333333333334,200.228088378906,385.756103515625,-1807.8984375
14.101666666666667,200.189437866211,400.586181640625,-1743.8642578125
14.11,200.14990234375,414.9560546875,-1678.025390625
14.118333333333334,200.109588623047,428.476318359375,-1608.498046875
14.126666666666667,200.068389892578,441.37744140625,-1532.390625
14.135,200.026519775391,453.8935546875,-1455.744140625
14.143333333333333,199.983963012695,465.835693359375,-1379.9853515625
14.151666666666667,199.94075012207,477.2763671875,-1302.19921875
14.16,199.89697265625,487.907958984375,-1226.9794921875
14.168333333333333,199.852676391602,497.819580078125,-1151.7509765625
14.176666666666666,199.807891845703,507.068115234375,-1073.794921875
14.185,199.762664794922,515.5849609375,-995.021484375
14.193333333333333,199.717071533203,523.47265625,-917.185546875
14.201666666666666,199.671127319336,530.724609375,-839.7099609375
14.21,199.624923706055,537.356689453125,-763.1806640625
14.218333333333334,199.578475952148,543.37646484375,-689.5986328125
14.226666666666667,199.531799316406,548.754150390625,-619.318359375
14.235,199.484924316406,553.70849609375,-551.82421875
14.243333333333334,199.437896728516,557.8837890625,-486.0322265625
14.251666666666667,199.390731811523,561.41796875,-424.01953125
14.26,199.34358215332,564.53466796875,-364.03125
14.268333333333333,199.296356201172,567.19482421875,-307.8662109375
14.276666666666667,199.249145507813,569.4580078125,-252.9697265625
14.285,199.201919555664,571.227294921875,-203.1826171875
14.293333333333333,199.154724121094,572.691650390625,-156.6796875
14.301666666666666,199.107604980469,573.71240234375,-110.5693359375
14.31,199.060577392578,574.40966796875,-68.3818359375
14.318333333333333,199.013610839844,574.789306640625,-28.72265625
14.326666666666666,198.966766357422,574.815673828125,7.5791015625
14.335,198.920059204102,574.474609375,41.2265625
14.343333333333334,198.873474121094,573.748779296875,72.615234375
14.351666666666667,198.826995849609,572.893310546875,102.498046875
14.36,198.780654907227,571.8515625,129.4365234375
14.368333333333334,198.734497070313,570.595703125,153.158203125
14.376666666666667,198.688552856445,569.256103515625,174.5537109375
