Time / min,Temp / dC,DSC / microW mg-1,DDSC / microW mg-1min-1
9.883333333333333,-68.5454711914063,3.892466767397988,74.65565117995389
9.891666666666667,-68.6174468994141,3.2595127504454444,74.82678161245808
9.9,-68.6892395019531,2.636350287346283,74.81388541957799
9.908333333333333,-68.7608413696289,2.021699993886249,74.97416667394495
9.916666666666666,-68.8322677612305,1.400277493318544,74.95901876484768
9.925,-68.9034805297852,0.7688416789669509,74.96884443561348
9.933333333333334,-68.9744644165039,0.14716330155638627,74.96475040612773
9.941666666666666,-69.0452651977539,-0.46586643856553944,75.17416001432365
9.95,-69.1158752441406,-1.0965005054761738,75.43617790141141
9.958333333333334,-69.1862640380859,-1.7269810462810928,75.63596654031582
9.966666666666667,-69.256462097168,-2.3549369355698015,75.86031935613471
9.975,-69.3264770507813,-2.987549783398547,76.03001687831889
9.983333333333333,-69.3962173461914,-3.6281630471806876,76.28016207989799
9.991666666666667,-69.4657135009766,-4.264648164564701,76.39499960697317
10,-69.5349426269531,-4.902719718374455,76.26562827522359
10.008333333333333,-69.60400390625,-5.552851600710956,76.22530208478899
10.016666666666667,-69.6728439331055,-6.188671438303522,76.23389954670905
10.025,-69.7414932250977,-6.8225466118903855,76.2218221597261
10.033333333333333,-69.8099136352539,-7.462750472723952,76.4027782629961
10.041666666666666,-69.8781051635742,-8.082450069216407,76.54361287730576
10.05,-69.9461441040039,-8.70704544263555,76.40953341164757
10.058333333333334,-70.0139007568359,-9.340374745624315,76.56162660704304
10.066666666666666,-70.0814437866211,-9.979981560491197,76.86438008751398
10.075,-70.1488342285156,-10.631546353147709,76.99886895612075
